YCL012C	0.03	0.5114	0.0588
YJL186W	0.0511	0.4232	0.1208
YMR198W	0.0706	0.3657	0.1932
YGL061C	0.0455	0.4209	0.1081
YFL034C-A	0.0225	0.2198	0.1026
YDR484W	0.0322	0.4541	0.071
YEL056W	0.0329	0.3504	0.0938
YLR225C	0.0221	0.4606	0.048
YAL046C	0.0356	0.2274	0.1567
YDL238C	0.05	0.3556	0.1407
YBR102C	0.021	0.4796	0.0438
YBR069C	0.0343	0.3664	0.0937
YLR142W	0.025	0.3666	0.0681
YOR327C	0.0142	0.3356	0.0423
YKL148C	0.0053	0.2979	0.0179
YBR175W	0.0223	0.3429	0.0651
YNL107W	0.0352	0.305	0.1155
YNL078W	0.0882	0.4938	0.1786
YPR176C	0.0271	0.422	0.0642
YPL264C	0.01	0.3105	0.0321
YOL113W	0.0468	0.4752	0.0984
YCL010C	0.0269	0.3089	0.0872
YJR110W	0.0315	0.4042	0.0779
YKL125W	0.0237	0.2972	0.0799
YOR276W	0.0145	0.1955	0.0742
YKR011C	0.0501	0.2883	0.1737
YEL050C	0.0243	0.2849	0.0852
YGL091C	0.0077	0.2921	0.0264
YOR132W	0.0391	0.4351	0.0898
YML056C	0.0031	0.1952	0.0161
YLR166C	0.0206	0.3469	0.0592
YPL066W	0.0556	0.4037	0.1378
YLR425W	0.0338	0.3679	0.092
YOR234C	0.0048	0.2536	0.0188
YNL236W	0.0143	0.4406	0.0323
YDL028C	0.0239	0.433	0.0553
YGL233W	0.0238	0.3277	0.0728
YLR410W	0.0174	0.472	0.0368
YER083C	0.0373	0.4187	0.0891
YAR008W	0.0307	0.2962	0.1037
YDL237W	0.0535	0.3578	0.1494
YNL151C	0.0271	0.6372	0.0425
YKL063C	0.0539	0.2368	0.2275
YNL201C	0.0304	0.3489	0.0871
YGR054W	0.0183	0.3229	0.0568
YNL313C	0.0373	0.386	0.0967
YPL132W	0.0375	0.4639	0.0809
YBR160W	0.0016	0.3726	0.0043
YDL031W	0.0219	0.4129	0.053
YNL312W	0.0099	0.2933	0.0337
YLR134W	0.0078	0.1448	0.0538
YBR162C	0.0139	0.3891	0.0358
YNL304W	0.0405	0.3413	0.1187
YLR419W	0.0412	0.4162	0.099
YLR402W	0.0558	0.0967	0.5775
YNL053W	0.0409	0.2897	0.1414
YBR072W	0.0186	0.3104	0.0598
YGR017W	0.0295	0.2518	0.117
YML100W	0.0115	0.3876	0.0296
YGR153W	0.1538	0.6377	0.2412
YLR386W	0.0104	0.4003	0.026
YIL143C	0.0097	0.3358	0.0289
YIR024C	0.0769	0.3273	0.2348
YPR081C	0.063	0.3966	0.1589
YHR079C	0.0319	0.4765	0.067
YIL089W	0.3247	0.8262	0.393
YNR008W	0.0219	0.3317	0.0661
YOR262W	0.0066	0.5385	0.0122
YGR282C	0.0031	0.2209	0.0142
YKL215C	0.0231	0.4397	0.0526
YJL110C	0.0792	0.5559	0.1426
YFR013W	0.043	0.3681	0.1169
YKL029C	0.0083	0.3161	0.0262
YER019C-A	0.0003	0.2608	0.001
YJL046W	0.0848	0.5323	0.1592
YOL084W	0.0302	0.453	0.0666
YEL003W	0.0173	0.3918	0.0441
YPL222W	0.056	0.426	0.1315
YMR001C	0.0039	0.3468	0.0112
YDR461C-A	0.0806	0.5759	0.14
YMR262W	0.0644	0.3053	0.2108
YOL101C	0.0292	0.3908	0.0747
YKL011C	0.0627	0.5407	0.116
YML026C	0.0001	0.1298	0.001
YBR152W	0.1755	0.605	0.29
YPL244C	0.0326	0.332	0.0982
YNL190W	0.0074	0.2383	0.031
YHR121W	0.0112	0.2541	0.044
YLR376C	0.061	0.3578	0.1704
YOL042W	0.0127	0.3146	0.0404
YDL153C	0.0451	0.4968	0.0908
YLR028C	0.0067	0.3886	0.0174
YOL141W	0.0636	0.4853	0.1311
YPR002W	0.0468	0.3361	0.1391
YGL171W	0.0273	0.3813	0.0716
YPL259C	0.0091	0.3375	0.027
YBR101C	0.0181	0.3446	0.0524
YNL098C	0.035	0.2625	0.1333
YAR002C-A	0.0172	0.3317	0.0518
YOR319W	0.0598	0.4085	0.1465
YMR287C	0.0477	0.4326	0.1102
YDL090C	0.048	0.4037	0.1189
YHR137W	0.0232	0.3897	0.0596
YER103W	0.0105	0.4305	0.0245
YGR119C	0.0324	0.405	0.0799
YER058W	0.0329	0.452	0.0728
YBR168W	0.0832	0.3986	0.2088
YOL019W	0.0426	0.4241	0.1005
YMR288W	0.0286	0.4326	0.066
YDL216C	0.0601	0.4531	0.1326
YOR064C	0.0899	0.3575	0.2516
YDL042C	0.0378	0.3079	0.1226
YOR278W	0.0775	0.6316	0.1226
YBR021W	0.011	0.3267	0.0336
YGR131W	0.0347	0.3118	0.1112
YFL030W	0.0184	0.3413	0.0538
YLR409C	0.0246	0.3768	0.0653
YML093W	0.0451	0.5277	0.0854
YLL039C	0.0077	0.6554	0.0117
YNL145W	0.0326	0.4639	0.0702
YJR006W	0.0443	0.4184	0.1058
YKL057C	0.0352	0.3346	0.1051
YJR129C	0.0785	0.4096	0.1915
YGR251W	0.0549	0.3743	0.1467
YDR126W	0.0454	0.3864	0.1174
YKL018W	0.0073	0.404	0.0182
YDR469W	0.1256	0.237	0.5299
YBR240C	0.0312	0.339	0.092
YML008C	0.0163	0.2672	0.0609
YGR244C	0.0081	0.3415	0.0237
YBR221C	0.0067	0.2717	0.0248
YIR035C	0.0188	0.3094	0.0607
YDR321W	0.0161	0.3465	0.0465
YCR052W	0.0583	0.3722	0.1566
YOL025W	0.0857	0.3829	0.2238
YHR068W	0.0035	0.2857	0.0122
YBR215W	0.0893	0.4089	0.2184
YDL223C	0.1187	0.7304	0.1625
YER106W	0.1223	0.445	0.2747
YPR095C	0.0665	0.4485	0.1482
YBR041W	0.019	0.3377	0.0562
YDR512C	0.0697	0.6356	0.1097
YNL090W	0.005	0.5425	0.0092
YEL042W	0.0385	0.4177	0.0922
YGL240W	0.0386	0.4278	0.0903
YMR241W	0.0015	0.2431	0.0064
YDR122W	0.0378	0.45	0.0841
YNL257C	0.0287	0.434	0.0662
YGL130W	0.0136	0.3154	0.0431
YBR084C-A	0.0001	0.0609	0.001
YPR180W	0.0419	0.425	0.0985
YHR194W	0.024	0.378	0.0635
YIR023W	0.0271	0.4027	0.0672
YKL212W	0.0177	0.3365	0.0526
YDR496C	0.0261	0.3798	0.0687
YDL220C	0.0902	0.3835	0.2352
YLR435W	0.0502	0.5243	0.0957
YGL155W	0.0624	0.4234	0.1474
YLL018C-A	0.0201	0.4241	0.0474
YOR167C	0.0	0.0228	0.001
YER080W	0.0368	0.3528	0.1043
YHR041C	0.0278	0.3635	0.0765
YJL059W	0.0371	0.3289	0.1128
YCR017C	0.0311	0.391	0.0795
YNL125C	0.0328	0.3576	0.0917
YPL248C	0.0693	0.341	0.2032
YGR145W	0.0216	0.3831	0.0565
YDR393W	0.06	0.2802	0.2142
YOR009W	0.0202	0.2557	0.0791
YDL190C	0.0167	0.3946	0.0422
YMR129W	0.0314	0.4406	0.0712
YDR389W	0.0237	0.3388	0.07
YGL135W	0.003	0.0639	0.0467
YJL173C	0.0122	0.3681	0.0333
YHR008C	0.0042	0.353	0.0119
YKL018C-A	0.0248	0.3335	0.0745
YMR048W	0.1	0.4304	0.2324
YIL015W	0.0798	0.3679	0.2169
YLR324W	0.0262	0.3673	0.0714
YPL157W	0.0463	0.4009	0.1154
YFR021W	0.0125	0.3153	0.0396
YNL218W	0.0286	0.4573	0.0625
YMR200W	0.019	0.3924	0.0485
YJR092W	0.1028	0.4314	0.2382
YKR002W	0.008	0.3658	0.0218
YLR092W	0.0168	0.3586	0.0467
YJR113C	0.0355	0.3169	0.112
YPR010C-A	0.0084	0.4044	0.0208
YHR190W	0.008	0.3362	0.0237
YBR250W	0.0493	0.4645	0.1061
YPL028W	0.0085	0.3295	0.0258
YLR188W	0.0307	0.3578	0.0859
YJL209W	0.0542	0.3801	0.1427
YGL190C	0.0034	0.2405	0.0142
YCL009C	0.0064	0.2274	0.0283
YER017C	0.0183	0.4163	0.0439
YHR022C	0.1239	0.3132	0.3958
YBR208C	0.02	0.3986	0.0502
YGL181W	0.0236	0.3985	0.0591
YDL125C	0.0184	0.2882	0.064
YDR334W	0.0433	0.4511	0.0961
YLR407W	0.0149	0.4109	0.0363
YLR032W	0.0516	0.3664	0.1408
YLL043W	0.0077	0.4	0.0193
YCL008C	0.0517	0.2824	0.1831
YCR057C	0.0117	0.3225	0.0362
YCR095C	0.0266	0.4212	0.0633
YKL204W	0.0488	0.3346	0.1459
YLR383W	0.0172	0.362	0.0474
YLR265C	0.1688	0.4765	0.3544
YNL131W	0.0258	0.3406	0.0756
YHL016C	0.0091	0.415	0.0219
YDR028C	0.0433	0.4454	0.0972
YML113W	0.042	0.2459	0.171
YGL005C	0.0814	0.5085	0.16
YBR211C	0.0427	0.4669	0.0915
YHR154W	0.0949	0.4472	0.2123
YGL106W	0.0184	0.4077	0.0451
YIL035C	0.0116	0.2644	0.0437
YPR105C	0.0338	0.4072	0.0831
YPR018W	0.0842	0.4092	0.2058
YJR036C	0.0496	0.3922	0.1265
YDR281C	0.0813	0.5269	0.1543
YFR022W	0.0374	0.3417	0.1094
YJL010C	0.0269	0.3506	0.0767
YPL020C	0.0635	0.3713	0.1711
YLR149C	0.0321	0.4175	0.077
YGL209W	0.0153	0.2934	0.0523
YCR068W	0.0481	0.3678	0.1308
YMR251W	0.0575	0.331	0.1739
YKR026C	0.0016	0.3655	0.0043
YLR281C	0.044	0.4946	0.089
YKL009W	0.0103	0.2424	0.0423
YJR146W	0.5127	1.3607	0.3768
YOR247W	0.0654	0.2528	0.2587
YPL061W	0.0087	0.2806	0.031
YHR005C	0.0167	0.3185	0.0523
YCR021C	0.029	0.3569	0.0814
YDR227W	0.1879	0.4053	0.4637
YPL254W	0.0308	0.5078	0.0607
YGL055W	0.0145	0.1827	0.0795
YBR267W	0.0343	0.3607	0.095
YPL054W	0.0352	0.4365	0.0806
YPR063C	0.037	0.2992	0.1236
YOR206W	0.0301	0.3866	0.0778
YOL090W	0.0195	0.4563	0.0428
YOR178C	0.0747	0.5074	0.1472
YDL098C	0.0696	0.6829	0.1019
YPL161C	0.099	0.4577	0.2163
YPR183W	0.0053	0.3204	0.0165
YDR395W	0.0133	0.3454	0.0386
YIL009C-A	0.0492	0.334	0.1473
YLR091W	0.0924	0.3351	0.2759
YLL049W	0.1478	0.3718	0.3974
YLR393W	0.0624	0.2999	0.208
YDL089W	0.098	0.3745	0.2617
YGL245W	0.0069	0.3072	0.0224
YNL052W	0.0294	0.2671	0.1101
YPL184C	0.022	0.4578	0.048
YLR083C	0.0345	0.356	0.0968
YDR062W	0.0049	0.4105	0.0118
YBR287W	0.0137	0.4128	0.0333
YEL060C	0.0209	0.3255	0.0643
YDR135C	0.0207	0.4871	0.0425
YDR208W	0.0346	0.3121	0.1107
YDR084C	0.0153	0.4491	0.034
YJL130C	0.0076	0.3264	0.0231
YBL007C	0.0318	0.3035	0.1049
YDR202C	0.024	0.4689	0.0512
YHL035C	0.0915	0.465	0.1968
YFR053C	0.0131	0.2493	0.0526
YNR055C	0.009	0.3851	0.0235
YPR153W	0.0277	0.4185	0.0662
YGR233C	0.0216	0.4252	0.0507
YLR001C	0.0626	0.364	0.172
YDR354W	0.0449	0.3649	0.1231
YLR078C	0.0263	0.3538	0.0743
YIL042C	0.0257	0.368	0.0699
YML071C	0.0569	0.407	0.1397
YFR032C	0.0379	0.4562	0.0831
YMR031C	0.0353	0.4469	0.0789
YMR014W	0.0762	0.3199	0.2383
YDR304C	0.0324	0.3918	0.0828
YMR077C	0.0385	0.4808	0.0801
YML110C	0.0152	0.3863	0.0393
YNL073W	0.0711	0.4312	0.165
YFR011C	0.037	0.2798	0.1321
YGL164C	0.0482	0.5838	0.0826
YLR340W	0.0099	0.1128	0.0876
YPL225W	0.0068	0.3636	0.0187
YAL056W	0.0548	0.4287	0.1278
YDL165W	0.0051	0.4411	0.0115
YBR236C	0.0267	0.3724	0.0718
YJL196C	0.0314	0.2832	0.1107
YMR043W	0.0207	0.2686	0.0771
YNL211C	0.0104	0.3315	0.0313
YJL020C	0.1011	0.4824	0.2097
YLR352W	0.0205	0.4189	0.0489
YLR367W	0.0002	0.1628	0.001
YNR056C	0.012	0.3613	0.0333
YBL066C	0.0307	0.4845	0.0633
YLR130C	0.039	0.4262	0.0915
YML034W	0.0447	0.5648	0.0791
YPR029C	0.0445	0.373	0.1194
YNL299W	0.0614	0.4275	0.1436
YNR033W	0.0455	0.3871	0.1174
YIL135C	0.0285	0.2738	0.1041
YKL167C	0.0246	0.4484	0.0549
YMR012W	0.0264	0.3525	0.075
YGL194C-A	0.0943	0.2775	0.3398
YLR186W	0.0038	0.2372	0.0159
YLR445W	0.0225	0.1952	0.1153
YKL207W	0.0095	0.4743	0.02
YKL121W	0.0416	0.432	0.0963
YPL124W	0.0524	0.3525	0.1486
YDR211W	0.0208	0.3926	0.0531
YDR067C	0.0277	0.5331	0.0519
YNL193W	0.067	0.4018	0.1666
YLR363W-A	0.0067	0.2916	0.023
YKR077W	0.0492	0.3737	0.1317
YDR180W	0.0605	0.4018	0.1507
YKL152C	0.0022	0.1057	0.0207
YOL069W	0.0142	0.3486	0.0407
YGL180W	0.024	0.4183	0.0573
YGL250W	0.0515	0.3749	0.1374
YIL023C	0.0763	0.3942	0.1936
YBR114W	0.0165	0.384	0.0429
YGL050W	0.0589	0.4424	0.1332
YMR176W	0.1505	0.5967	0.2522
YML011C	0.0343	0.3272	0.1047
YEL054C	0.0001	0.1079	0.001
YLR150W	0.0188	0.1121	0.1677
YKR007W	0.0669	0.3775	0.1772
YOR175C	0.0191	0.3312	0.0577
YKR089C	0.0201	0.4262	0.0472
YMR145C	0.013	0.3508	0.0371
YDR045C	0.0002	0.2271	0.001
YJL140W	0.0083	0.268	0.0309
YNL084C	0.0308	0.4386	0.0701
YLR389C	0.0231	0.3878	0.0596
YPL096W	0.0578	0.3556	0.1626
YCL026C-B	0.049	0.3064	0.1599
YOR094W	0.0003	0.2856	0.001
YIL134W	0.0374	0.3673	0.1017
YJR043C	0.0683	0.4828	0.1415
YLR148W	0.0372	0.3899	0.0955
YOR221C	0.0189	0.3713	0.0509
YAL048C	0.0101	0.3822	0.0263
YPL096C-A	0.0482	0.2329	0.2071
YPR024W	0.0141	0.4197	0.0337
YGL113W	0.0592	0.4688	0.1262
YDR352W	0.0298	0.3355	0.0887
YER126C	0.0003	0.2883	0.001
YOR209C	0.0264	0.4042	0.0653
YJL056C	0.0639	0.3367	0.1896
YER122C	0.0176	0.3655	0.048
YNL196C	0.1308	0.527	0.2482
YOR233W	0.0718	0.3857	0.1862
YMR303C	0.0279	0.374	0.0745
YPL101W	0.0389	0.4677	0.0832
YLR313C	0.1769	0.3872	0.4568
YJL156C	0.0298	0.4013	0.0741
YOL125W	0.0745	0.4571	0.1629
YDL052C	0.0243	0.2051	0.1183
YGL063W	0.039	0.3436	0.1135
YCR016W	0.0822	0.5188	0.1584
YHR044C	0.0296	0.5378	0.055
YJL094C	0.0208	0.4265	0.0487
YML034W	0.0703	0.4455	0.1579
YHL034C	0.0165	0.2511	0.0659
YOR096W	0.0	0.0393	0.001
YHR132C	0.0342	0.3487	0.0982
YLR258W	0.0053	0.3563	0.0149
YER018C	0.0508	0.2203	0.2306
YOR109W	0.0211	0.4711	0.0447
YNL288W	0.0096	0.3266	0.0294
YHL020C	0.0353	0.4254	0.083
YDR183C-A	0.1588	0.0826	1.9214
YDR505C	0.0446	0.4195	0.1062
YJL100W	0.0498	0.3127	0.1591
YHR153C	0.1232	0.3303	0.3731
YJR107W	0.0099	0.2305	0.0428
YDL189W	0.0808	0.3208	0.252
YPR103W	0.0117	0.3848	0.0305
YDR179C	0.0783	0.3095	0.253
YOR285W	0.0497	0.4735	0.105
YLL002W	0.0638	0.3445	0.1851
YHR024C	0.0167	0.3771	0.0444
YGR067C	0.0584	0.3454	0.169
YLR401C	0.032	0.39	0.082
YGR187C	0.032	0.4291	0.0745
YIR013C	0.0476	0.2523	0.1889
YOL059W	0.0082	0.1891	0.0435
YHL036W	0.0239	0.4286	0.0558
YLR064W	0.0188	0.2441	0.0772
YBL091C	0.0212	0.3767	0.0563
YIL044C	0.0427	0.2791	0.1529
YMR272C	0.0078	0.2943	0.0264
YDR465C	0.0441	0.3196	0.1381
YBR201C-A	0.0489	0.2431	0.2009
YNR001C	0.0059	0.3186	0.0187
YJL003W	0.0159	0.3575	0.0444
YML076C	0.0475	0.3954	0.1201
YIL155C	0.0073	0.3661	0.02
YDR089W	0.0437	0.4383	0.0998
YDL077C	0.0305	0.3832	0.0795
YOR213C	0.0811	0.4211	0.1927
NOSGD	0.0478	0.4002	0.1194
YDL130W-A	0.0143	0.4401	0.0325
YAL027W	0.0512	0.4585	0.1116
YKL067W	0.0258	0.4324	0.0596
YGL131C	0.0922	0.4529	0.2037
YJL099W	0.0543	0.329	0.1651
YPL209C	0.0183	0.5133	0.0357
YLR355C	0.0038	0.0711	0.054
YGR013W	0.0747	0.3055	0.2447
YKR017C	0.0158	0.3613	0.0436
YGR169C-A	0.0196	0.1643	0.119
YPR064W	0.0751	0.0008	99.0
YMR112C	0.019	0.3276	0.0579
YKR096W	0.0457	0.382	0.1195
YDR506C	0.1052	0.3071	0.3426
YDR528W	0.0619	0.3655	0.1693
YCL016C	0.0329	0.3207	0.1025
YBR275C	0.1062	0.4712	0.2253
YFR031C-A	0.0001	0.1006	0.001
YIL158W	0.0827	0.4542	0.182
YPL128C	0.0221	0.2989	0.074
YML064C	0.0139	0.306	0.0453
YDR228C	0.0366	0.3337	0.1097
YDL122W	0.039	0.4006	0.0973
YGR005C	0.0056	0.4337	0.013
YIL110W	0.0545	0.4711	0.1158
YBR010W	0.0002	0.1864	0.001
YKR062W	0.0088	0.4141	0.0213
YPL178W	0.0022	0.3798	0.0057
YGL167C	0.007	0.3977	0.0176
YDR317W	0.0722	0.5236	0.1379
YKL128C	0.0532	0.4487	0.1186
YDR110W	0.0293	0.5329	0.0549
YBR181C	0.0044	0.0635	0.0697
YOR107W	0.0852	0.5277	0.1614
YML025C	0.0271	0.2706	0.1003
YLL014W	0.023	0.281	0.082
YCL045C	0.0582	0.361	0.1613
YBR062C	0.0433	0.3704	0.1169
YIL027C	0.0427	0.2556	0.1671
YJR122W	0.0877	0.3768	0.2327
YBL027W	0.0	0.0408	0.001
YIL115C	0.1106	0.4502	0.2458
YBR145W	0.0249	0.5058	0.0492
YDR451C	0.0616	0.4155	0.1483
YNR067C	0.0336	0.2621	0.1282
YBR138C	0.0516	0.38	0.1358
YHR132W-A	0.0003	0.3299	0.001
YDL194W	0.0385	0.4109	0.0937
YLR234W	0.0148	0.3659	0.0405
YMR143W	0.0001	0.1125	0.001
YPR131C	0.0153	0.3442	0.0444
YPL214C	0.0299	0.4589	0.0651
YGR101W	0.0315	0.3912	0.0805
YHL009C	0.1139	0.4956	0.2299
YPL272C	0.022	0.3928	0.0561
YDL146W	0.0345	0.3551	0.0971
YLR306W	0.0398	0.3197	0.1246
YDR152W	0.0207	0.3768	0.0548
NOSGD	0.0069	0.4984	0.0139
YBR227C	0.0302	0.433	0.0696
YER127W	0.0336	0.3284	0.1023
YIL142W	0.0019	0.3399	0.0056
YLR031W	0.0461	0.5411	0.0851
YBL059W	0.0769	0.3626	0.2121
YEL043W	0.0398	0.3758	0.106
YPR159W	0.0147	0.2816	0.052
YOR173W	0.0097	0.3955	0.0245
YGL009C	0.0088	0.3902	0.0226
YOR036W	0.0254	0.4126	0.0616
YAL034W-A	0.051	0.4073	0.1251
YLR164W	0.0508	0.3045	0.1667
YBR159W	0.0308	0.4644	0.0664
YBR109C	0.0003	0.2575	0.001
NOSGD	0.0588	0.3755	0.1565
YPR134W	0.1432	0.4048	0.3537
YGL252C	0.0125	0.3697	0.0337
YHR168W	0.0635	0.3452	0.1838
YDR388W	0.0116	0.3085	0.0375
YOL072W	0.049	0.3555	0.1378
YHR032W	0.0165	0.3086	0.0534
YLL019C	0.011	0.3336	0.033
YLL029W	0.0286	0.3816	0.075
YJR001W	0.0143	0.3411	0.0421
YML129C	0.0003	0.3367	0.001
YDR061W	0.0377	0.3669	0.1027
YBR229C	0.0561	0.4027	0.1392
YNL295W	0.0531	0.4233	0.1255
YGR150C	0.085	0.3874	0.2194
YKL173W	0.0616	0.4426	0.1392
YGR266W	0.0451	0.432	0.1044
YHR139C	0.0139	0.4152	0.0334
YLR431C	0.0637	0.4507	0.1414
YHR007C	0.0071	0.206	0.0343
YGR231C	0.0032	0.4138	0.0077
YPR086W	0.0013	0.4118	0.0032
YBR148W	0.1091	0.4791	0.2277
YMR197C	0.0114	0.316	0.0359
YPL260W	0.0173	0.3261	0.053
YKL159C	0.0626	0.4477	0.1398
YHR098C	0.0131	0.3507	0.0373
YER111C	0.0389	0.4175	0.0931
YHR037W	0.0113	0.4776	0.0237
YGL136C	0.0389	0.3415	0.114
NOSGD	0.0369	0.3753	0.0983
YKL082C	0.0412	0.4767	0.0864
YGL032C	0.1671	0.4057	0.412
YPR156C	0.0069	0.3888	0.0178
YGL126W	0.0351	0.282	0.1245
YNL206C	0.0569	0.5536	0.1029
YNL229C	0.0069	0.3292	0.0209
YHR135C	0.0186	0.3988	0.0465
YJR133W	0.0113	0.4719	0.0239
YPL079W	0.0	0.0477	0.001
YGR235C	0.0756	0.3499	0.216
YAL021C	0.0177	0.2606	0.0678
YDR140W	0.0413	0.4253	0.0971
YOR159C	0.0121	0.2175	0.0558
YPL065W	0.0347	0.4105	0.0846
YDR214W	0.0382	0.4245	0.09
YNL015W	0.0003	0.2559	0.001
YML096W	0.0656	0.3786	0.1733
YEL041W	0.0543	0.4003	0.1357
YLR205C	0.0288	0.3148	0.0913
YER021W	0.0153	0.2866	0.0534
YML031W	0.0482	0.3472	0.139
YBR270C	0.0294	0.3736	0.0787
YDR283C	0.0141	0.3305	0.0428
YOR076C	0.1121	0.4153	0.27
YDL139C	0.0769	0.4141	0.1857
YGL121C	0.013	0.2547	0.0509
YHR199C	0.0229	0.4171	0.055
YJR103W	0.0156	0.3069	0.0509
YGL231C	0.0483	0.4368	0.1105
YPR045C	0.0438	0.274	0.1597
YFR004W	0.0031	0.3289	0.0094
YER074W	0.0042	0.0459	0.0914
YBR126C	0.0021	0.296	0.007
YNL327W	0.0043	0.0136	0.3162
YDL043C	0.0706	0.7166	0.0985
YPR193C	0.068	0.3097	0.2196
YGR214W	0.0019	0.123	0.0157
YJL134W	0.0163	0.3387	0.048
YOR028C	0.0517	0.5447	0.0949
YNL093W	0.081	0.4285	0.189
YLR286C	0.0445	0.3427	0.1299
YGL174W	0.1106	0.3727	0.2966
YJR004C	0.153	0.3422	0.4472
YNL082W	0.0645	0.5417	0.1191
YCL063W	0.0387	0.313	0.1235
YER077C	0.0157	0.0476	0.3305
YGL028C	0.043	0.537	0.0801
YKL107W	0.0251	0.5498	0.0456
YHR199C-A	0.1697	0.3981	0.4264
YER037W	0.0252	0.2996	0.0842
YKL168C	0.0632	0.4362	0.145
YDR303C	0.0506	0.4414	0.1146
YBL059C-A	0.0127	0.329	0.0386
YJR143C	0.0203	0.308	0.066
YCR002C	0.0088	0.3222	0.0275
YNL041C	0.054	0.3711	0.1454
YNL279W	0.0482	0.3873	0.1244
YDR295C	0.0652	0.4339	0.1503
YHL014C	0.0285	0.4106	0.0694
YPR116W	0.1146	0.4212	0.2721
YGL101W	0.032	0.4907	0.0652
YOR172W	0.0601	0.4465	0.1346
YPR047W	0.0296	0.4513	0.0655
YMR308C	0.0083	0.3675	0.0226
YFL016C	0.0157	0.3906	0.0402
YOR086C	0.018	0.4	0.0451
YHR114W	0.0309	0.4105	0.0752
YML058W	0.0259	0.2709	0.0956
YDR071C	0.0076	0.3089	0.0247
YGL108C	0.0568	0.383	0.1482
YGR240C	0.0029	0.2821	0.0101
YDR150W	0.1117	0.4986	0.2239
YOL044W	0.1113	0.4334	0.2568
YJL108C	0.0065	0.4636	0.014
YPL271W	0.0181	0.5595	0.0323
YLR190W	0.0575	0.3713	0.1549
YDL141W	0.0285	0.3785	0.0754
YOL047C	0.0289	0.3617	0.08
YDR446W	0.0805	0.3541	0.2272
YNL067W-A	0.02	0.0919	0.2181
YDR183W	0.0665	0.4461	0.1491
YPL164C	0.0884	0.4284	0.2064
YPR066W	0.0398	0.4619	0.0862
YER139C	0.0125	0.3268	0.0381
YGL225W	0.0117	0.2502	0.0469
YBR259W	0.1125	0.3836	0.2934
YOR101W	0.0638	0.4355	0.1464
YLR233C	0.1058	0.3751	0.282
YGL088W	0.0385	0.1029	0.3738
YBL080C	0.0506	0.2957	0.1712
YKR061W	0.0356	0.278	0.1281
YMR289W	0.078	0.4416	0.1767
YDR291W	0.0325	0.4099	0.0792
YHR036W	0.056	0.2493	0.2245
YKL013C	0.0002	0.2025	0.001
YJR095W	0.0059	0.2814	0.0209
YLR099C	0.0125	0.4055	0.0309
YOR011W	0.0242	0.3191	0.0758
YJR063W	0.0044	0.1869	0.0235
YBR034C	0.0056	0.3615	0.0156
YJR115W	0.0684	0.304	0.225
YGL143C	0.0261	0.4381	0.0595
YOR296W	0.0351	0.3793	0.0926
YMR116C	0.0001	0.0936	0.001
YOR356W	0.037	0.3955	0.0936
YCR045C	0.0108	0.4213	0.0257
YDR387C	0.0311	0.3769	0.0825
YML065W	0.0451	0.4658	0.0967
YGL135W	0.0031	0.0975	0.0316
YNR007C	0.0198	0.3844	0.0514
YLR384C	0.0226	0.3581	0.063
YNL062C	0.0316	0.4927	0.0642
YBR006W	0.0114	0.3819	0.0298
YGR072W	0.0795	0.4051	0.1962
YFL028C	0.0156	0.4241	0.0369
YMR229C	0.0312	0.414	0.0753
YLR121C	0.0308	0.4072	0.0757
YNL094W	0.0396	0.4303	0.0921
YMR273C	0.0659	0.4027	0.1635
YNL318C	0.0327	0.4333	0.0754
YLR017W	0.0057	0.3725	0.0154
YOL007C	0.0428	0.4461	0.0959
YLR312W-A	0.0404	0.2218	0.182
YPR110C	0.0114	0.3565	0.032
YFL012W	0.2233	0.4238	0.5271
YDL112W	0.0645	0.3916	0.1647
YOL075C	0.0179	0.3883	0.0461
YPL049C	0.069	0.4051	0.1702
YDR147W	0.0905	0.3786	0.239
YNL330C	0.0	0.0171	0.001
YDL007W	0.0003	0.2541	0.001
YOL103W	0.0226	0.4385	0.0515
YNL155W	0.0833	0.4429	0.1882
YAL017W	0.0236	0.4105	0.0575
YDR225W	0.0001	0.14	0.001
YFL017C	0.0466	0.3809	0.1224
YDL066W	0.0045	0.2751	0.0163
YCR018C	0.0953	0.6157	0.1548
YNL282W	0.039	0.4227	0.0923
YCR076C	0.0874	0.3658	0.2391
YMR239C	0.0258	0.4828	0.0534
YMR255W	0.0496	0.387	0.1281
YBR230W-A	0.0886	0.1959	0.4524
YML017W	0.045	0.3588	0.1254
YDR493W	0.051	0.2667	0.1911
YBR059C	0.0295	0.3704	0.0796
YLR433C	0.0287	0.3275	0.0876
YGR207C	0.017	0.3194	0.0533
YKL065W-A	0.0462	0.5951	0.0776
YCL049C	0.0736	0.3638	0.2023
YGL002W	0.0353	0.3378	0.1046
YDR198C	0.0859	0.3189	0.2694
YLR015W	0.0443	0.4444	0.0998
YLR094C	0.0473	0.318	0.1487
YGR109C	0.0493	0.3906	0.1263
YOR348C	0.0156	0.4059	0.0384
YGR034W	0.0	0.0477	0.001
YAL054C	0.0062	0.3385	0.0183
YPR169W	0.058	0.4947	0.1173
YPL067C	0.0736	0.341	0.2157
YDR138W	0.088	0.4755	0.185
YML019W	0.057	0.3275	0.1741
YLR303W	0.0043	0.3077	0.0138
YKR059W	0.0012	0.1234	0.01
YBL043W	0.0591	0.4072	0.145
